Source,Target,Type,Id,Label,Weight
42464631,1258875710,Undirected,895,,2
42464631,42494924,Undirected,896,,2
42464631,42491582,Undirected,897,,1
42464653,42464655,Undirected,898,,2
42464653,42460896,Undirected,900,,1
42464655,42468096,Undirected,902,,2
42464655,42480500,Undirected,903,,1
42464662,42465084,Undirected,904,,1
42464662,597773094,Undirected,905,,1
42464666,597773120,Undirected,906,,1
42464666,597773114,Undirected,907,,1
42464669,42464672,Undirected,908,,1
42464669,42497958,Undirected,909,,1
42464672,7722419300,Undirected,910,,2
42464672,42464674,Undirected,911,,1
42464672,598622280,Undirected,912,,2
42464674,598622279,Undirected,913,,1
42464674,42464676,Undirected,914,,1
42464676,42464677,Undirected,915,,1
42464676,42475116,Undirected,916,,1
42464677,598622272,Undirected,917,,1
42464677,42464679,Undirected,918,,1
42464679,42464682,Undirected,919,,1
42464679,42468342,Undirected,920,,1
42464682,42464754,Undirected,921,,1
42464682,598622267,Undirected,922,,1
42464754,42464758,Undirected,923,,1
42464754,42472380,Undirected,924,,1
42464758,42464761,Undirected,925,,1
42464758,598622265,Undirected,926,,1
42464761,10683957729,Undirected,927,,1
42464761,42523325,Undirected,928,,1
42464767,42464770,Undirected,929,,1
42464767,42504334,Undirected,930,,1
42464770,598622261,Undirected,931,,1
42464770,42464773,Undirected,932,,1
42464773,42464776,Undirected,933,,1
42464773,42502326,Undirected,934,,1
42464776,42464779,Undirected,935,,1
42464776,598622258,Undirected,936,,1
42464779,42464782,Undirected,937,,1
42464779,42497172,Undirected,938,,1
42464782,42464786,Undirected,939,,1
42464782,42470280,Undirected,940,,1
42464786,42464789,Undirected,941,,1
42464786,42512464,Undirected,942,,1
42464789,598622248,Undirected,943,,1
42464789,42464792,Undirected,944,,1
42464792,42464794,Undirected,945,,1
42464792,598622196,Undirected,946,,2
42464794,42523336,Undirected,947,,1
42464794,42464796,Undirected,948,,1
42464796,598622245,Undirected,949,,1
42464796,42523336,Undirected,950,,1
42464796,42464798,Undirected,951,,2
42464798,42464799,Undirected,952,,2
42464798,42514587,Undirected,953,,2
42464798,42508290,Undirected,954,,2
42464799,42514587,Undirected,957,,1
42464799,42464800,Undirected,958,,2
42464800,42464802,Undirected,959,,2
42464802,42478950,Undirected,961,,1
42464802,42464803,Undirected,962,,2
42464803,42464067,Undirected,964,,1
42464803,42464804,Undirected,965,,2
42464804,42464805,Undirected,967,,2
42464805,2922393069,Undirected,970,,1
42464805,42464808,Undirected,971,,2
42464808,42464809,Undirected,972,,2
42464808,42472608,Undirected,974,,2
42464808,2922393070,Undirected,975,,2
42464809,2922393071,Undirected,976,,1
42464809,42464810,Undirected,977,,2
42464810,42464811,Undirected,979,,2
42464810,42478963,Undirected,981,,1
42464811,2922393073,Undirected,982,,1
42464811,42464813,Undirected,983,,2
42464813,42464815,Undirected,985,,2
42464813,42478972,Undirected,987,,1
42464815,2807212491,Undirected,988,,1
42464815,42862864,Undirected,989,,2
42464823,278630368,Undirected,991,,2
42464823,597844756,Undirected,992,,1
42464823,42496432,Undirected,993,,1
42464824,278630368,Undirected,994,,2
42464824,42464827,Undirected,995,,2
42464824,42469228,Undirected,996,,1
42464827,42492210,Undirected,998,,2
42464827,4735727610,Undirected,999,,2
42464827,588036470,Undirected,1000,,2
42464832,42464834,Undirected,1001,,1
42464832,588036470,Undirected,1002,,2
42464834,42523684,Undirected,1003,,1
42464834,42464836,Undirected,1004,,2
42464836,42464838,Undirected,1006,,1
42464838,2696777590,Undirected,1007,,1
42464844,2696777590,Undirected,1008,,2
42464844,42466438,Undirected,1009,,1
42464844,42464847,Undirected,1010,,2
42464847,42464848,Undirected,1011,,1
42464848,1258875754,Undirected,1013,,2
42464848,42491589,Undirected,1014,,1
42464852,42464854,Undirected,1015,,2
42464852,1258875754,Undirected,1016,,2
42464852,4625642913,Undirected,1017,,1
42464854,42469250,Undirected,1018,,1
42464854,42464855,Undirected,1019,,2
42464855,42464856,Undirected,1021,,2
42464855,42470439,Undirected,1023,,1
42464856,42471617,Undirected,1024,,1
42464856,42464859,Undirected,1026,,2
42464859,42490932,Undirected,1027,,1
42464859,42464861,Undirected,1028,,2
42464861,42464864,Undirected,1030,,2
42464861,42523737,Undirected,1031,,1
42464864,42528730,Undirected,1034,,1
42464864,42464866,Undirected,1035,,2
42464866,42537496,Undirected,1036,,2
42464866,42464871,Undirected,1037,,2
42464871,42464905,Undirected,1039,,2
42464871,42504234,Undirected,1041,,1
42464905,42501208,Undirected,1042,,2
42464905,42464918,Undirected,1044,,2
42464918,42464923,Undirected,1045,,2
42464918,42510143,Undirected,1047,,1
42464923,42464925,Undirected,1048,,2
42464923,42470376,Undirected,1050,,1
42464925,42464929,Undirected,1051,,2
42464929,42467038,Undirected,1054,,2
42464929,42464932,Undirected,1055,,2
42464929,42467033,Undirected,1056,,2
42464932,597711097,Undirected,1057,,2
42464932,42469626,Undirected,1058,,2
42464932,42464934,Undirected,1059,,2
42464934,42497813,Undirected,1061,,2
42464934,42500051,Undirected,1062,,2
42464934,42464936,Undirected,1063,,2
42464936,42487095,Undirected,1065,,1
42464936,42464938,Undirected,1066,,2
42464938,42464941,Undirected,1068,,2
42464938,42478411,Undirected,1069,,2
42464938,42478403,Undirected,1070,,2
42464941,42464945,Undirected,1072,,2
42464941,42479663,Undirected,1074,,2
42464945,42536300,Undirected,1075,,1
42464945,42464948,Undirected,1076,,2
42464948,42499388,Undirected,1080,,1
42464953,42480155,Undirected,1082,,1
42464953,42464955,Undirected,1083,,2
42464955,42489027,Undirected,1084,,1
42464955,42464958,Undirected,1085,,2
42464958,42516172,Undirected,1087,,2
42464958,42464960,Undirected,1088,,2
42464960,42524151,Undirected,1090,,1
42464960,42464964,Undirected,1091,,2
42464964,42464967,Undirected,1094,,2
42464967,42506680,Undirected,1095,,1
42464967,42464972,Undirected,1096,,2
42464972,42464975,Undirected,1099,,2
42464975,42481606,Undirected,1101,,1
42464975,42464977,Undirected,1102,,2
42464977,42468443,Undirected,1103,,2
42464977,42464979,Undirected,1104,,2
42464979,42464982,Undirected,1106,,2
42464982,42464985,Undirected,1109,,2
42464982,42482392,Undirected,1110,,1
42464985,42515938,Undirected,1111,,1
42464985,42464988,Undirected,1112,,2
42464988,4224536022,Undirected,1115,,2
42464995,42499215,Undirected,1116,,1
42464995,4224536022,Undirected,1117,,2
42464995,42464999,Undirected,1118,,2
42464999,42475388,Undirected,1119,,1
42464999,42475392,Undirected,1120,,1
42464999,42465002,Undirected,1121,,2
42465002,42465008,Undirected,1124,,2
42465008,42466984,Undirected,1125,,1
42465008,42465011,Undirected,1126,,2
42465011,42466986,Undirected,1128,,1
42465011,42465016,Undirected,1129,,2
42465016,42515948,Undirected,1131,,1
42465019,6545280302,Undirected,1134,,2
42465019,6545280304,Undirected,1135,,2
42465019,6545280301,Undirected,1136,,2
42465019,6545280306,Undirected,1137,,2
42465024,42515961,Undirected,1138,,2
42465024,42465027,Undirected,1139,,2
42465024,6545280304,Undirected,1140,,2
42465027,42465030,Undirected,1141,,2
42465030,42465033,Undirected,1143,,2
42465030,42470090,Undirected,1145,,2
42465033,42503847,Undirected,1146,,2
42465033,42465036,Undirected,1147,,2
42465036,42465040,Undirected,1149,,2
42465040,42494030,Undirected,1151,,2
42465040,42465043,Undirected,1152,,2
42465040,42482543,Undirected,1154,,2
42465043,42479181,Undirected,1155,,1
42465043,42465047,Undirected,1156,,2
42465047,2800241803,Undirected,1158,,2
42465054,42476355,Undirected,1160,,1
42465054,42465062,Undirected,1161,,2
42465054,2800241803,Undirected,1162,,2
42465062,42477951,Undirected,1163,,1
42465062,42465069,Undirected,1164,,2
42465069,42465072,Undirected,1166,,2
42465072,42515994,Undirected,1169,,2
42465072,42465075,Undirected,1170,,2
42465072,42475929,Undirected,1171,,2
42465075,1260335132,Undirected,1173,,2
42465076,1260335132,Undirected,1174,,2
42465076,42468783,Undirected,1175,,1
42465076,42465078,Undirected,1176,,2
42465078,42465082,Undirected,1178,,2
42465078,42515447,Undirected,1179,,1
42465082,42516016,Undirected,1180,,2
42465082,597773177,Undirected,1181,,2
42465084,597773169,Undirected,1183,,1
42465084,42468791,Undirected,1184,,1
42465094,42490749,Undirected,1185,,1
42465096,42465094,Undirected,1186,,1
42465096,42478848,Undirected,1187,,2
42465096,42478844,Undirected,1188,,2
42465099,42465096,Undirected,1189,,1
42465099,42512745,Undirected,1190,,2
42465099,42492572,Undirected,1191,,2
42465102,42479713,Undirected,1192,,2
42465102,42479707,Undirected,1193,,2
42465102,42465099,Undirected,1194,,1
42465104,42465102,Undirected,1195,,1
42465104,42472048,Undirected,1196,,1
42465105,42512752,Undirected,1197,,2
42465105,42492574,Undirected,1198,,2
42465105,42465104,Undirected,1199,,1
42465107,42465105,Undirected,1200,,1
42465107,42485839,Undirected,1201,,1
42465114,3695441637,Undirected,1202,,1
42465114,11582570282,Undirected,1203,,1
42465117,1955782779,Undirected,1204,,2
42465117,42512766,Undirected,1205,,2
42465117,42492579,Undirected,1206,,2
42465117,3514028080,Undirected,1207,,1
42465128,270017656,Undirected,1208,,2
42465128,42492584,Undirected,1209,,2
42465128,42512772,Undirected,1210,,2
42465132,42492588,Undirected,1211,,2
42465132,42512776,Undirected,1212,,2
42465132,42465128,Undirected,1213,,1
42465135,42512780,Undirected,1214,,2
42465135,42492594,Undirected,1215,,2
42465135,42465132,Undirected,1216,,1
42465138,42492600,Undirected,1217,,2
42465138,42512783,Undirected,1218,,2
42465138,42465135,Undirected,1219,,1
42465141,42512787,Undirected,1220,,2
42465141,42472647,Undirected,1221,,2
42465141,42465138,Undirected,1222,,1
42465143,42472647,Undirected,1223,,1
42465143,42465141,Undirected,1224,,1
42465145,42512791,Undirected,1225,,1
42465145,42465143,Undirected,1226,,1
42465147,42492617,Undirected,1227,,1
42465147,42465145,Undirected,1228,,1
42465151,42512802,Undirected,1229,,2
42465151,42492621,Undirected,1230,,2
42465151,42465147,Undirected,1231,,1
42465156,42512807,Undirected,1232,,2
42465156,42492624,Undirected,1233,,2
42465156,42465151,Undirected,1234,,1
42465158,42465156,Undirected,1235,,1
42465158,42470902,Undirected,1236,,2
42465158,42470903,Undirected,1237,,2
42465162,42492627,Undirected,1238,,2
42465162,42512810,Undirected,1239,,2
42465162,42465158,Undirected,1240,,1
42465165,42512814,Undirected,1241,,2
42465165,42492630,Undirected,1242,,2
42465165,42465162,Undirected,1243,,1
42465170,42512817,Undirected,1244,,2
42465170,42492633,Undirected,1245,,2
42465170,42465165,Undirected,1246,,1
42465173,42492636,Undirected,1247,,2
42465173,42465170,Undirected,1248,,1
42465173,42512821,Undirected,1249,,2
42465176,42492639,Undirected,1250,,2
42465176,42512824,Undirected,1251,,2
42465176,42465173,Undirected,1252,,1
42465179,42512828,Undirected,1253,,1
42465179,42465176,Undirected,1254,,1
42465181,42512832,Undirected,1255,,2
42465181,42492646,Undirected,1256,,2
42465181,42465179,Undirected,1257,,1
42465191,11509876324,Undirected,1258,,1
42465191,42512839,Undirected,1259,,2
42465191,42492654,Undirected,1260,,2
42465194,42512842,Undirected,1261,,2
42465194,42492658,Undirected,1262,,2
42465194,42465191,Undirected,1263,,1
42465196,42512845,Undirected,1264,,1
42465196,42465194,Undirected,1265,,1
42465198,42465196,Undirected,1266,,1
42465198,42512849,Undirected,1267,,2
42465198,42492664,Undirected,1268,,2
42465201,42465198,Undirected,1269,,1
42465201,42480230,Undirected,1270,,1
42465208,2318552171,Undirected,1271,,2
42465208,42480692,Undirected,1272,,1
42465210,2318552171,Undirected,1273,,2
42465210,42477378,Undirected,1274,,1
42465221,42465223,Undirected,1275,,2
42465221,42516824,Undirected,1276,,1
42465221,42492557,Undirected,1277,,2
42465221,42497353,Undirected,1278,,2
42465230,11162133991,Undirected,1280,,2
42465230,4207763060,Undirected,1281,,1
42465233,42465234,Undirected,1282,,2
42465233,4487203991,Undirected,1283,,2
42465233,42491625,Undirected,1284,,2
42465234,42465236,Undirected,1286,,2
42465234,42491625,Undirected,1287,,1
42465236,42521125,Undirected,1288,,1
42465236,42465238,Undirected,1290,,2
42465238,42477235,Undirected,1291,,1
42465238,42465246,Undirected,1293,,2
42465246,42484019,Undirected,1294,,1
42465246,42465250,Undirected,1295,,2
42465250,42477237,Undirected,1297,,1
42465250,4317282393,Undirected,1298,,2
42465257,42477241,Undirected,1300,,1
42465257,42465260,Undirected,1301,,2
42465257,4317282393,Undirected,1302,,2
42465260,42521132,Undirected,1303,,1
42465260,42465262,Undirected,1304,,2
42465262,42474729,Undirected,1306,,1
42465262,4708375542,Undirected,1308,,2
42465265,42514989,Undirected,1309,,1
42465265,42465267,Undirected,1310,,2
42465265,4708375542,Undirected,1311,,2
42465267,42465270,Undirected,1312,,2
42465267,42471180,Undirected,1313,,1
42465270,42465273,Undirected,1315,,2
42465270,42514234,Undirected,1317,,1
42465273,42465276,Undirected,1318,,2
42465273,42477256,Undirected,1320,,1
42465276,42488930,Undirected,1322,,1
42465276,42465279,Undirected,1323,,2
42465279,42475977,Undirected,1324,,1
42465279,42465281,Undirected,1325,,2
42465281,42465284,Undirected,1327,,2
42465281,42521134,Undirected,1328,,2
42465284,42477275,Undirected,1330,,1
42465284,42465288,Undirected,1331,,2
42465288,42469892,Undirected,1333,,1
42465288,42465292,Undirected,1334,,2
42465292,42477282,Undirected,1336,,1
42465292,42465294,Undirected,1338,,2
42465294,42465296,Undirected,1339,,2
42465294,42521136,Undirected,1340,,1
42465296,42465298,Undirected,1342,,2
42465296,42477289,Undirected,1344,,2
42465296,42510710,Undirected,1345,,2
42465298,42477292,Undirected,1347,,1
42465298,42465301,Undirected,1348,,2
42465301,42496954,Undirected,1349,,1
42465301,42465305,Undirected,1350,,2
42465305,42465309,Undirected,1352,,2
42465305,42477300,Undirected,1354,,1
42465309,42510281,Undirected,1355,,1
42465309,42465312,Undirected,1356,,2
42465312,42465315,Undirected,1358,,2
42465312,42477305,Undirected,1360,,1
42465315,42521141,Undirected,1361,,1
42465315,42465318,Undirected,1362,,2
42465318,42477309,Undirected,1364,,1
42465318,42465322,Undirected,1365,,2
42465322,42465328,Undirected,1367,,2
42465322,588152173,Undirected,1369,,1
42465328,42465332,Undirected,1370,,2
42465328,12473624857,Undirected,1372,,1
42465332,42465336,Undirected,1373,,2
42465332,42496451,Undirected,1375,,1
42465336,42469705,Undirected,1376,,1
42465336,42465340,Undirected,1378,,2
42465340,42521144,Undirected,1380,,1
42465340,42465343,Undirected,1381,,2
42465343,42465349,Undirected,1382,,2
42465343,42476426,Undirected,1383,,1
42465349,42465356,Undirected,1385,,2
42465349,42521145,Undirected,1387,,1
42465356,42465362,Undirected,1389,,2
42465356,9370735624,Undirected,1390,,1
42465362,42493044,Undirected,1391,,1
42465362,42465376,Undirected,1392,,2
42465376,42465382,Undirected,1394,,2
42465382,42521147,Undirected,1396,,1
42465382,42465385,Undirected,1397,,2
42465385,42465392,Undirected,1399,,2
42465392,42472281,Undirected,1401,,1
42465392,42465399,Undirected,1402,,2
42465399,42465401,Undirected,1404,,2
42465401,42465404,Undirected,1406,,2
42465401,42521149,Undirected,1408,,1
42465404,42465408,Undirected,1409,,2
42465408,42465421,Undirected,1411,,2
42465408,42519962,Undirected,1413,,1
42465421,42465425,Undirected,1414,,2
42465425,42521154,Undirected,1416,,1
42465425,42465427,Undirected,1417,,2
42465427,42521159,Undirected,1419,,1
42465427,42473404,Undirected,1420,,2
42465427,42465429,Undirected,1421,,2
42465429,42465432,Undirected,1423,,2
42465432,42465434,Undirected,1425,,2
42465434,42465437,Undirected,1427,,2
42465434,42477356,Undirected,1429,,2
42465434,42521168,Undirected,1430,,2
42465437,42477357,Undirected,1431,,1
42465437,42465438,Undirected,1433,,2
42465438,42521178,Undirected,1434,,1
42465438,42465440,Undirected,1435,,2
42465440,42465442,Undirected,1437,,2
42465442,42517550,Undirected,1439,,1
42465442,42465444,Undirected,1440,,2
42465444,42477073,Undirected,1442,,1
42465444,42465446,Undirected,1443,,2
42465446,42506772,Undirected,1445,,1
42465446,42465449,Undirected,1446,,2
42465449,42465454,Undirected,1448,,2
42465449,42477077,Undirected,1450,,1
42465454,42519620,Undirected,1451,,1
42465454,42465457,Undirected,1453,,2
42465457,42477081,Undirected,1454,,1
42465457,42465459,Undirected,1455,,2
42465459,42466786,Undirected,1457,,1
42465459,42465462,Undirected,1458,,2
42465462,42477084,Undirected,1460,,1
42465462,42465465,Undirected,1461,,2
42465465,42473012,Undirected,1463,,1
42465465,42465469,Undirected,1464,,2
42465469,42477087,Undirected,1466,,1
42465469,42465476,Undirected,1467,,2
42465476,1372888611,Undirected,1469,,1
42465476,42465483,Undirected,1470,,2
42465483,42477092,Undirected,1472,,1
42465483,42465489,Undirected,1473,,2
42465489,42465494,Undirected,1475,,2
42465489,42517353,Undirected,1477,,1
42465494,42477096,Undirected,1478,,1
42465494,42465495,Undirected,1480,,2
42465495,42521213,Undirected,1481,,1
42465495,42465498,Undirected,1482,,2
42465498,42477099,Undirected,1484,,1
42465498,2620907650,Undirected,1485,,2
42465503,42477101,Undirected,1487,,2
42465503,42521217,Undirected,1488,,2
42465503,42465507,Undirected,1489,,2
42465503,2620907650,Undirected,1490,,2
42465507,42484296,Undirected,1491,,1
42465507,42465514,Undirected,1492,,2
42465514,42465520,Undirected,1494,,2
42465514,42477104,Undirected,1495,,1
42465520,42521221,Undirected,1497,,1
42465520,42465525,Undirected,1498,,2
42465530,42477117,Undirected,1502,,1
42465530,6147518089,Undirected,1503,,2
