Id,accident_count,street_name
42465806,0,"3rd Avenue, 57th Street"
42465807,0,"3rd Avenue, 58th Street"
42465810,2,"3rd Avenue, 60th Street"
42465814,0,3rd Avenue
42465818,0,3rd Avenue
42465846,1,"Hamilton Avenue, 18th Street"
42465849,1,"3rd Avenue, 19th Street"
42465852,2,"3rd Avenue, 20th Street"
42465857,0,"21st Street, 3rd Avenue"
42465868,0,"3rd Avenue, 23rd Street"
42465871,1,"25th Street, 3rd Avenue"
42465874,1,"3rd Avenue, 26th Street"
42465878,0,"3rd Avenue, 27th Street"
42465881,1,"3rd Avenue, 28th Street"
42465889,0,3rd Avenue
42465893,0,"3rd Avenue, 31st Street"
42465899,3,"3rd Avenue, 32nd Street"
42465906,2,"3rd Avenue, 33rd Street"
42465908,1,"3rd Avenue, 34th Street"
42465911,3,"3rd Avenue, 35th Street"
42465915,3,"3rd Avenue, 36th Street"
42465917,0,"3rd Avenue, 37th Street"
42465920,0,"3rd Avenue, 39th Street"
42465921,0,"3rd Avenue, 40th Street"
42465924,0,"3rd Avenue, 41st Street"
42465926,2,"3rd Avenue, 42nd Street"
42465927,2,"3rd Avenue, 43rd Street"
42465929,1,"3rd Avenue, 44th Street"
42465930,1,"3rd Avenue, 45th Street"
42465933,1,"3rd Avenue, 46th Street"
42465935,0,"47th Street, 3rd Avenue"
42465936,1,"3rd Avenue, 48th Street"
42465939,0,"3rd Avenue, 49th Street"
42465942,2,"3rd Avenue, 50th Street"
42465943,3,"3rd Avenue, 51st Street"
42465945,0,"3rd Avenue, 52nd Street"
42465946,0,"3rd Avenue, 53rd Street"
42465948,0,3rd Avenue
42465950,0,"3rd Avenue, 55th Street"
42465952,0,"56th Street, 3rd Avenue"
42465954,0,"3rd Avenue, 57th Street"
42465956,0,"3rd Avenue, 58th Street"
42465958,0,3rd Avenue
42465960,0,"3rd Avenue, 60th Street"
42465963,0,"3rd Avenue, 61st Street"
42465964,0,3rd Avenue
42465968,1,"3rd Avenue, 63rd Street"
42465970,0,3rd Avenue
42465991,2,3rd Avenue
42465995,1,"3rd Avenue, 67th Street"
42465999,1,3rd Avenue
42466002,0,"3rd Avenue, Senator Street"
42466005,0,"3rd Avenue, 68th Street"
42466008,0,3rd Avenue
42466011,4,"3rd Avenue, Bay Ridge Avenue"
42466016,1,"3rd Avenue, Ovington Avenue"
42466019,1,"3rd Avenue, 71st Street"
42466024,1,"3rd Avenue, 72nd Street"
42466027,2,"73rd Street, 3rd Avenue"
42466030,0,"3rd Avenue, 74th Street"
42466034,0,"3rd Avenue, Bay Ridge Parkway"
42466038,1,"3rd Avenue, 76th Street"
42466040,2,"3rd Avenue, 77th Street"
42466042,2,"3rd Avenue, 78th Street"
42466045,1,"3rd Avenue, 79th Street"
42466049,0,"3rd Avenue, 80th Street"
42466053,0,"3rd Avenue, 81st Street"
42466058,2,"3rd Avenue, 82nd Street"
42466061,1,"3rd Avenue, 83rd Street"
42466064,1,"3rd Avenue, 84th Street"
42466068,0,"3rd Avenue, 85th Street"
42466071,1,"3rd Avenue, 86th Street"
42466073,2,"3rd Avenue, 87th Street"
42466077,3,"3rd Avenue, 88th Street"
42466079,0,"3rd Avenue, 89th Street"
42466082,1,3rd Avenue
42466085,1,"90th Street, 3rd Avenue"
42466087,0,"3rd Avenue, 91st Street"
42466089,0,3rd Avenue
42466092,0,3rd Avenue
42466094,2,"3rd Avenue, 92nd Street"
42466096,0,"93rd Street, 3rd Avenue"
42466098,2,"3rd Avenue, 94th Street"
42466100,1,"3rd Avenue, 95th Street"
42466122,0,"3rd Avenue, 96th Street"
42466126,0,3rd Avenue
42466130,0,"3rd Avenue, 97th Street"
42466132,1,"3rd Avenue, Marine Avenue"
42466138,0,3rd Avenue
42466141,0,3rd Avenue
42466144,2,"3rd Avenue, 100th Street"
42466146,0,3rd Avenue
42466150,3,"3rd Avenue, Shore Road"
42466172,3,"3rd Avenue, 15th Street"
42466179,2,"3rd Avenue, 14th Street"
42466180,2,"3rd Avenue, 13th Street"
42466183,1,"3rd Avenue, 12th Street"
42466184,1,"3rd Avenue, 11th Street"
42466186,2,"3rd Avenue, 10th Street"
42466188,3,"3rd Avenue, 9th Street"
42466189,0,"3rd Avenue, 8th Street"
42466191,1,"3rd Avenue, 7th Street"
42466196,5,"3rd Avenue, 3rd Street"
42466202,1,"1st Street, 3rd Avenue"
42466204,0,"3rd Avenue, Carroll Street"
42466209,1,"3rd Avenue, President Street"
42466214,3,"3rd Avenue, Union Street"
42466219,0,"3rd Avenue, Sackett Street"
42466227,1,"3rd Avenue, Degraw Street"
42466234,0,"3rd Avenue, Douglass Street"
42466239,1,"3rd Avenue, Butler Street"
42466244,1,"3rd Avenue, Baltic Street"
42466249,1,3rd Avenue
42466259,3,"3rd Avenue, Saint Marks Place"
42466266,2,"Bergen Street, 3rd Avenue"
42466282,0,"3rd Avenue, Pacific Street"
42466290,10,"3rd Avenue, Atlantic Avenue"
42466299,5,"3rd Avenue, State Street"
42466306,0,Lafayette Avenue
42466343,0,"Bay 54th Street, Cropsey Avenue"
42466367,3,"Euclid Avenue, Jamaica Avenue"
42466376,0,"Engert Avenue, Leonard Street, Manhattan Avenue"
42466378,0,"Eckford Street, Engert Avenue"
42466383,0,"Graham Avenue, Engert Avenue"
42466389,1,Engert Avenue
42466392,0,"Bayard Street, Humboldt Street, Engert Avenue"
42466395,0,"Engert Avenue, Russell Street"
42466398,0,"North Henry Street, Engert Avenue"
42466401,1,Monitor Street
42466405,0,"Meeker Avenue, Engert Avenue"
42466412,1,Flushing Avenue
42466413,0,"Park Avenue, Hall Street"
42466419,1,"Park Avenue, Hall Street"
42466423,4,"Myrtle Avenue, Hall Street"
42466431,0,"Hall Street, Willoughby Avenue"
42466432,5,"Saint James Place, DeKalb Avenue"
42466438,1,Livingston Street
42466440,1,"Schermerhorn Street, Bond Street"
42466447,0,"State Street, Bond Street"
42466454,6,"Atlantic Avenue, Bond Street"
42466468,0,"Bond Street, Pacific Street"
42466481,0,"Bond Street, Dean Street"
42466491,2,"Bergen Street, Bond Street"
42466492,1,"Wyckoff Street, Bond Street"
42466495,1,Bond Street
42466496,3,"Baltic Street, Bond Street"
42466499,0,Bond Street
42466500,1,"Douglass Street, Bond Street"
42466502,0,"Degraw Street, Bond Street"
42466508,0,"President Street, Bond Street"
42466510,0,"Carroll Street, Bond Street"
42466512,2,"1st Street, Bond Street"
42466513,0,"Bond Street, 2nd Street"
42466517,0,Bond Street
42466525,0,"East 12th Street, Guider Avenue"
42466541,0,Seba Avenue
42466554,0,"Madoc Avenue, Seba Avenue"
42466557,0,"Just Court, Seba Avenue"
42466561,0,"Ivan Court, Seba Avenue"
42466564,0,Seba Avenue
42466573,0,"Gain Court, Seba Avenue"
42466579,0,"Noel Avenue, Seba Avenue"
42466586,0,"Frank Court, Seba Avenue"
42466588,0,"Eaton Court, Seba Avenue"
42466591,1,"Dare Court, Seba Avenue"
42466593,0,"Canton Court, Seba Avenue"
42466596,0,"Beacon Court, Seba Avenue"
42466598,0,"Abbey Court, Seba Avenue"
42466608,0,"Allen Avenue, Garland Court"
42466615,0,Florence Avenue
42466617,0,"Everett Avenue, Garland Court"
42466621,0,"Devon Avenue, Garland Court"
42466625,0,Garland Court
42466631,0,Gatling Place
42466639,0,"90th Street, Gatling Place"
42466655,1,"Bartel Pritchard Square, Prospect Park Southwest"
42466682,2,Herkimer Street
42466683,1,"Atlantic Avenue, Kane Place"
42466720,0,"West 3rd Street, Cobeck Court"
42466772,0,"1st Avenue, 49th Street"
42466774,0,"2nd Avenue, 49th Street"
42466786,0,"4th Avenue, 49th Street"
42466792,1,"6th Avenue, 49th Street"
42466796,2,"49th Street, 7th Avenue"
42466799,1,"49th Street, 8th Avenue"
42466801,2,"9th Avenue, 49th Street"
42466804,3,"10th Avenue, 49th Street"
42466807,0,"11th Avenue, 49th Street"
42466812,0,"13th Avenue, 49th Street"
42466815,3,"49th Street, 14th Avenue"
42466818,1,"15th Avenue, 49th Street"
42466821,0,"16th Avenue, 49th Street"
42466826,1,"17th Avenue, 49th Street"
42466831,0,"Old New Utrecht Road, 49th Street"
42466834,0,"49th Street, 18th Avenue"
42466836,0,49th Street
42466853,1,"Apollo Street, Nassau Avenue"
42466856,0,"Norman Avenue, Apollo Street, Bridgewater Street"
42466860,0,Apollo Street
42466873,0,"West Brighton Avenue, West 2nd Street"
42466876,0,"West Brighton Avenue, West 2nd Street"
42466879,1,Sea Breeze Avenue
42466883,0,"Avenue X, West 2nd Street"
42466887,0,"Avenue Y, West 2nd Street"
42466890,2,"Avenue Z, West 2nd Street"
42466896,0,"65th Street, West 2nd Street"
42466898,0,"Avenue P, West 2nd Street"
42466900,1,"Quentin Road, West 2nd Street"
42466902,0,Kings Highway
42466921,0,"Locust Street, Broadway"
42466923,3,Lewis Avenue
42466926,0,"Lewis Avenue, Stockton Street"
42466929,3,"Myrtle Avenue, Lewis Avenue"
42466932,2,"Vernon Avenue, Lewis Avenue"
42466939,0,"Lewis Avenue, Willoughby Avenue"
42466943,0,"Lewis Avenue, Hart Street"
42466947,2,"Lewis Avenue, Pulaski Street"
42466950,1,"Lewis Avenue, DeKalb Avenue"
42466957,3,"Kosciuszko Street, Lewis Avenue"
42466959,0,"Lewis Avenue, Lafayette Avenue"
42466960,0,"Van Buren Street, Lewis Avenue"
42466962,2,"Lewis Avenue, Greene Avenue"
42466965,0,"Lexington Avenue, Lewis Avenue"
42466966,1,"Lewis Avenue, Quincy Street"
42466967,1,"Lewis Avenue, Gates Avenue"
42466970,0,"Lewis Avenue, Monroe Street"
42466971,0,"Lewis Avenue, Madison Street"
42466972,2,"Putnam Avenue, Lewis Avenue"
42466974,2,"Lewis Avenue, Jefferson Avenue"
42466975,1,"Lewis Avenue, Hancock Street"
42466977,0,"Lewis Avenue, Halsey Street"
42466978,3,"Lewis Avenue, Macon Street"
42466980,6,"Lewis Avenue, MacDonough Street"
42466982,2,"Lewis Avenue, Decatur Street"
42466983,0,"Bainbridge Street, Lewis Avenue"
42466984,0,Lewis Avenue
42466986,0,"Lewis Avenue, Chauncey Street"
42467004,0,Broadway
42467016,3,"Clermont Avenue, Flushing Avenue"
42467018,0,"Clermont Avenue, Park Avenue"
42467023,0,"Park Avenue, Clermont Avenue"
42467024,1,"Myrtle Avenue, Clermont Avenue"
42467026,1,"Clermont Avenue, Willoughby Avenue"
42467029,0,"Clermont Avenue, DeKalb Avenue"
42467030,0,"Clermont Avenue, Lafayette Avenue"
42467033,2,"Clermont Avenue, Greene Avenue"
42467038,5,"Clermont Avenue, Atlantic Avenue"
42467065,0,"East 48th Street, Midwood Street"
42467069,1,"Utica Avenue, Midwood Street"
42467075,1,Flatbush Avenue
42467077,2,"Bedford Avenue, Midwood Street"
42467079,3,"Midwood Street, Rogers Avenue"
42467081,1,"Nostrand Avenue, Midwood Street"
42467083,3,"New York Avenue, Midwood Street"
42467095,0,"Midwood Street, Brooklyn Avenue"
42467104,0,"Midwood Street, Kingston Avenue"
42467111,0,"Albany Avenue, Midwood Street"
42467114,0,"Midwood Street, Troy Avenue"
42467121,0,Florence Avenue
42467123,0,"Everett Avenue, Ira Court"
42467127,0,"Devon Avenue, Ira Court"
42467135,0,Ira Court
42467138,0,"Miller Avenue, Highland Boulevard, Miller Place"
42467139,0,"Miller Avenue, Sunnyside Avenue"
42467143,3,"Miller Avenue, Jamaica Avenue"
42467150,2,"Miller Avenue, Arlington Avenue"
42467155,1,"Liberty Avenue, Miller Avenue"
42467157,0,"Miller Avenue, Glenmore Avenue"
42467159,0,"Pitkin Avenue, Miller Avenue"
42467160,1,"Miller Avenue, Belmont Avenue"
42467162,0,"Miller Avenue, Sutter Avenue"
42467164,1,"Miller Avenue, Blake Avenue"
42467167,2,"Miller Avenue, Dumont Avenue"
42467168,1,"Miller Avenue, Livonia Avenue"
42467172,1,"Miller Avenue, Riverdale Avenue"
42467175,0,"Miller Avenue, New Lots Avenue"
42467180,0,"Miller Avenue, Hegeman Avenue"
42467192,0,"25th Street, 4th Avenue"
42467204,0,25th Street
42467213,0,"Harbor View Terrace, 80th Street"
42467215,0,"Harbor View Terrace, Colonial Court"
42467219,0,"Harbor View Terrace, Harbor Lane"
42467222,0,"Harbor View Terrace, 82nd Street"
42467230,0,East 8th Street
42467231,0,"Hinckley Place, Coney Island Avenue"
42467235,0,Stratford Road
42467240,0,86th Street
42467242,2,"Benson Avenue, Bay 22nd Street"
42467244,0,"Bay 22nd Street, Bath Avenue"
42467247,1,"20th Drive, Bay 22nd Street, Cropsey Avenue"
42467258,0,"Lenox Road, East 95th Street"
42467259,1,"Lenox Road, East 96th Street"
42467262,3,"Lenox Road, Rockaway Parkway"
42467266,3,"Lenox Road, East 98th Street"
42467272,0,"Lenox Road, Remsen Avenue"
42467274,0,"Lenox Road, East 91st Street"
42467278,0,"Lenox Road, East 92nd Street"
42467281,2,"Lenox Road, East 93rd Street"
42467292,5,"Lenox Road, Flatbush Avenue"
42467294,4,"Lenox Road, Bedford Avenue"
42467298,0,"Lenox Road, Rogers Avenue"
42467300,5,"Lenox Road, Nostrand Avenue"
42467302,3,"Lenox Road, New York Avenue"
42467304,0,"Lenox Road, East 34th Street"
42467306,1,Lenox Road
42467307,0,"Lenox Road, Brooklyn Avenue"
42467309,0,"Lenox Road, East 37th Street"
42467311,0,"Lenox Road, East 38th Street"
42467313,1,"Lenox Road, East 39th Street"
42467317,2,"Lenox Road, Albany Avenue"
42467319,0,"East 42nd Street, Lenox Road"
42467323,0,"Lenox Road, East 43rd Street"
42467324,1,"Lenox Road, Troy Avenue"
42467325,0,"Lenox Road, East 45th Street"
42467327,1,"East 46th Street, Lenox Road"
42467330,2,"Lenox Road, Schenectady Avenue"
42467331,1,"Lenox Road, East 48th Street"
42467333,3,"Lenox Road, East 49th Street"
42467334,6,"Lenox Road, Utica Avenue"
42467335,2,"Lenox Road, East 51st Street"
42467337,2,"Lenox Road, East 52nd Street"
42467339,2,"East 53rd Street, Lenox Road"
42467343,1,"Lenox Road, East 54th Street"
42467346,0,"Lenox Road, East 55th Street"
42467350,1,"Lenox Road, East 56th Street"
42467355,1,"Lenox Road, East 57th Street"
42467360,1,"Lenox Road, Remsen Avenue"
42467369,0,"East 7th Street, Crawford Avenue"
42467372,2,"Coney Island Avenue, Crawford Avenue"
42467374,1,"East 12th Street, Crawford Avenue"
42467396,0,Van Brunt Street
42467403,0,"Coles Street, Seabring Street, Columbia Street"
42467405,0,Hamilton Avenue
42467417,1,Henry Street
42467425,4,"Herkimer Street, Kingston Avenue"
42467431,0,"Atlantic Avenue, Kingston Avenue"
42467435,3,"Kingston Avenue, Pacific Street"
42467437,0,"Kingston Avenue, Dean Street"
42467443,2,"Bergen Street, Kingston Avenue"
42467448,1,"Saint Marks Avenue, Kingston Avenue"
42467452,2,Kingston Avenue
42467454,1,"Park Place, Kingston Avenue"
42467456,0,"Kingston Avenue, Sterling Place"
42467460,1,"Saint Johns Place, Kingston Avenue"
42467463,0,"Lincoln Place, Kingston Avenue"
42467466,11,"Eastern Parkway, Kingston Avenue"
42467469,2,"Union Street, Kingston Avenue"
42467470,1,"President Street, Kingston Avenue"
42467472,1,"Carroll Street, Kingston Avenue"
42467474,3,"Crown Street, Kingston Avenue"
42467476,1,"Montgomery Street, Kingston Avenue"
42467478,2,"Empire Boulevard, Kingston Avenue"
42467480,1,"Lefferts Avenue, Kingston Avenue"
42467482,3,"Kingston Avenue, East New York Avenue"
42467484,0,"Maple Street, Kingston Avenue"
42467487,0,"Rutland Road, Kingston Avenue"
42467490,4,"Winthrop Street, Kingston Avenue"
42467502,0,Flushing Avenue
42467503,0,"Throop Avenue, Thornton Street"
42467507,3,"Thornton Street, Broadway"
42467525,0,Kings Highway
42467527,0,"Lake Street, Avenue S"
42467529,0,"Lake Street, Avenue T"
42467532,0,"Avenue U, Lake Street"
42467533,0,"Lake Street, Village Road North"
42467536,0,Village Road South
42467539,0,"Lake Street, Avenue W"
42467551,0,South 4th Street
42467653,0,Brighton 1st Street
42467670,7,"West 21st Street, Neptune Avenue"
42467675,0,"Mermaid Avenue, West 21st Street"
42467677,1,"West 21st Street, Surf Avenue"
42467685,0,"East 56th Street, Avenue T"
42467687,1,Avenue U
42467702,1,"Tilden Avenue, Kings Highway"
42467707,0,Kings Highway
42467711,0,"Beverley Road, East 56th Street"
42467718,3,"Clarendon Road, East 56th Street"
42467726,0,"Avenue D, East 56th Street"
42467732,0,"Whitty Lane, East 56th Street"
42467738,0,East 56th Street
42467742,0,"Preston Court, East 56th Street"
42467746,0,"Foster Avenue, East 56th Street"
42467749,2,"East 56th Street, Glenwood Road, Farragut Road"
42467751,4,"Avenue H, East 56th Street"
42467752,2,"Avenue I, East 56th Street"
42467755,0,"Flatlands Avenue, East 56th Street"
42467756,0,"East 56th Street, Avenue J"
42467757,0,"East 56th Street, Avenue K"
42467759,0,"East 56th Street, Avenue L"
42467760,0,"Avenue M, East 56th Street"
42467761,1,"Avenue N, East 56th Street"
42467764,0,"East 56th Street, Mill Lane"
42467766,3,"East 56th Street, Avenue O"
42467767,1,"Fillmore Avenue, East 56th Street"
42467770,0,"East 56th Street, Avenue T"
42467776,2,"Remsen Avenue, East 56th Street"
42467777,0,"Clarkson Avenue, East 56th Street"
42467788,3,"Linden Boulevard, East 56th Street"
42467790,2,"Church Avenue, East 56th Street"
42467793,1,"Snyder Avenue, East 56th Street"
42467803,0,"Graham Avenue, Debevoise Street"
42467807,1,"Cook Street, Graham Avenue"
42467811,2,"Graham Avenue, Varet Street"
42467814,0,"Moore Street, Graham Avenue"
42467817,1,"Graham Avenue, Seigel Street"
42467820,0,"Graham Avenue, McKibbin Street"
42467823,2,"Boerum Street, Graham Avenue"
42467825,1,"Graham Avenue, Johnson Avenue"
42467828,1,"Graham Avenue, Montrose Avenue"
42467831,1,"Graham Avenue, Meserole Street"
42467835,5,"Graham Avenue, Scholes Street"
42467844,1,"Maujer Street, Graham Avenue"
42467848,7,"Graham Avenue, Grand Street"
42467850,2,"Graham Avenue, Powers Street"
42467858,1,"Ainslie Street, Graham Avenue"
42467863,0,"Graham Avenue, Devoe Street"
42467872,2,"Graham Avenue, Metropolitan Avenue"
42467880,1,"Graham Avenue, Conselyea Street"
42467885,3,"Graham Avenue, Skillman Avenue"
42467889,2,"Jackson Street, Graham Avenue"
42467892,1,"Graham Avenue, Withers Street"
42467894,1,"Graham Avenue, Frost Street"
42467896,0,"Graham Avenue, Richardson Street"
42467904,1,"Herbert Street, Graham Avenue"
42467912,0,"Graham Avenue, Bayard Street"
42467919,0,"Graham Avenue, Newton Street"
42467929,1,Graham Avenue
42467934,0,"Graham Avenue, Driggs Avenue"
42467996,0,"Varkens Hook Road, Glenwood Road"
42468013,1,"Varkens Hook Road, Farragut Road"
42468018,0,Neptune Avenue
42468019,0,Brighton 3rd Street
42468022,0,Brighton 3rd Street
42468024,0,"Brighton 3rd Street, Ocean View Avenue"
42468028,1,"Brighton Beach Avenue, Brighton 3rd Street"
42468031,0,"Brighton 3rd Street, Brightwater Court"
42468041,1,"Brighton 3rd Street, Brighton 3rd Road"
42468058,1,"Brighton 3rd Street, Banner 3rd Road"
42468065,0,"Brighton 3rd Street, Banner 3rd Terrace"
42468067,0,"Brighton 3rd Street, Neptune Avenue"
42468072,0,9th Avenue
42468073,0,"39th Street, New Utrecht Avenue"
42468074,0,"New Utrecht Avenue, 40th Street"
42468075,0,"41st Street, New Utrecht Avenue"
42468078,0,"10th Avenue, New Utrecht Avenue"
42468080,0,"42nd Street, New Utrecht Avenue"
42468082,2,"43rd Street, New Utrecht Avenue"
42468086,0,"44th Street, New Utrecht Avenue"
42468096,3,"46th Street, New Utrecht Avenue"
42468099,1,"47th Street, New Utrecht Avenue"
42468102,0,"48th Street, New Utrecht Avenue"
42468108,2,"New Utrecht Avenue, 50th Street"
42468111,2,"51st Street, New Utrecht Avenue"
42468114,1,"52nd Street, New Utrecht Avenue"
42468117,1,"New Utrecht Avenue, 53rd Street"
42468118,6,"New Utrecht Avenue, 54th Street"
42468120,1,"13th Avenue, New Utrecht Avenue"
42468128,1,"New Utrecht Avenue, 55th Street"
42468132,1,"56th Street, New Utrecht Avenue"
42468137,0,"57th Street, New Utrecht Avenue"
42468139,1,"58th Street, New Utrecht Avenue"
42468144,0,"New Utrecht Avenue, 60th Street"
42468150,1,"New Utrecht Avenue, 61st Street"
42468161,0,"62nd Street, New Utrecht Avenue"
42468167,1,"63rd Street, New Utrecht Avenue"
42468171,1,"64th Street, New Utrecht Avenue"
42468172,4,"65th Street, New Utrecht Avenue"
42468173,0,"66th Street, New Utrecht Avenue"
42468180,2,"67th Street, New Utrecht Avenue"
42468183,0,"Ovington Avenue, New Utrecht Avenue"
42468186,0,"New Utrecht Avenue, Bay Ridge Avenue"
42468193,1,"New Utrecht Avenue, 70th Street"
42468197,0,"71st Street, New Utrecht Avenue"
42468207,3,"New Utrecht Avenue, 72nd Street"
42468210,0,"16th Avenue, New Utrecht Avenue"
42468211,0,"73rd Street, New Utrecht Avenue"
42468214,0,"74th Street, New Utrecht Avenue"
42468217,2,"Bay Ridge Parkway, New Utrecht Avenue"
42468220,1,"76th Street, New Utrecht Avenue"
42468222,1,"New Utrecht Avenue, 77th Street"
42468226,1,"78th Street, New Utrecht Avenue"
42468229,1,"79th Street, New Utrecht Avenue"
42468234,2,"17th Avenue, New Utrecht Avenue"
42468237,2,"80th Street, New Utrecht Avenue"
42468240,3,"New Utrecht Avenue, 81st Street"
42468243,0,"Bay 16th Street, New Utrecht Avenue"
42468246,1,"84th Street, New Utrecht Avenue"
42468249,2,"New Utrecht Avenue, 18th Avenue"
42468256,0,"New Utrecht Avenue, 85th Street"
42468268,0,"86th Street, New Utrecht Avenue"
42468319,0,Dahl Court
42468323,0,"Dahl Court, 58th Street"
42468338,0,Jamaica Avenue
42468342,1,"Bradford Street, Arlington Avenue"
42468359,1,"Liberty Avenue, Bradford Street"
42468365,0,"Glenmore Avenue, Bradford Street"
